# ----------------------------------------
# All Web Site Data
# Searches by Player and Date
# 20191020-20191026
# ----------------------------------------

Event Label,Date,Total Events,Unique Events,Event Value,Avg. Value
43849,20191024,1,1,"43,849","43,849.00"
43849,20191025,1,1,"43,849","43,849.00"
43848,20191021,1,1,"43,848","43,848.00"
43844,20191021,1,1,"43,844","43,844.00"
43842,20191023,1,1,"43,842","43,842.00"
43830,20191025,1,1,"43,830","43,830.00"
43823,20191023,1,1,"43,823","43,823.00"
43823,20191025,1,1,"43,823","43,823.00"
43820,20191020,1,1,"43,820","43,820.00"
43820,20191021,1,1,"43,820","43,820.00"
43796,20191022,1,1,"43,796","43,796.00"
43796,20191024,1,1,"43,796","43,796.00"
43796,20191025,1,1,"43,796","43,796.00"
43786,20191022,1,1,"43,786","43,786.00"
43785,20191020,1,1,"43,785","43,785.00"
43785,20191022,1,1,"43,785","43,785.00"
43785,20191023,1,1,"43,785","43,785.00"
43785,20191024,1,1,"43,785","43,785.00"
43785,20191025,1,1,"43,785","43,785.00"
43782,20191026,1,1,"43,782","43,782.00"
43774,20191022,1,1,"43,774","43,774.00"
43772,20191023,1,1,"43,772","43,772.00"
43772,20191026,1,1,"43,772","43,772.00"
43753,20191026,1,1,"43,753","43,753.00"
43751,20191020,1,1,"43,751","43,751.00"
43751,20191022,1,1,"43,751","43,751.00"
43751,20191023,1,1,"43,751","43,751.00"
43749,20191021,1,1,"43,749","43,749.00"
43749,20191022,1,1,"43,749","43,749.00"
43749,20191026,1,1,"43,749","43,749.00"
43731,20191020,1,1,"43,731","43,731.00"
43730,20191023,1,1,"43,730","43,730.00"
43719,20191022,1,1,"43,719","43,719.00"
43717,20191020,1,1,"43,717","43,717.00"
43717,20191023,1,1,"43,717","43,717.00"
43715,20191023,1,1,"43,715","43,715.00"
43713,20191020,1,1,"43,713","43,713.00"
43713,20191026,1,1,"43,713","43,713.00"
43712,20191025,1,1,"43,712","43,712.00"
43711,20191020,1,1,"43,711","43,711.00"
43709,20191022,1,1,"43,709","43,709.00"
43704,20191020,1,1,"43,704","43,704.00"
43703,20191021,1,1,"43,703","43,703.00"
43703,20191023,1,1,"43,703","43,703.00"
43697,20191020,1,1,"43,697","43,697.00"
43687,20191025,1,1,"43,687","43,687.00"
43685,20191020,1,1,"43,685","43,685.00"
43681,20191025,1,1,"43,681","43,681.00"
43677,20191020,1,1,"43,677","43,677.00"
43674,20191020,1,1,"43,674","43,674.00"
43674,20191022,1,1,"43,674","43,674.00"
43674,20191024,1,1,"43,674","43,674.00"
43674,20191026,1,1,"43,674","43,674.00"
43672,20191022,1,1,"43,672","43,672.00"
43669,20191020,1,1,"43,669","43,669.00"
43668,20191020,1,1,"43,668","43,668.00"
43668,20191021,1,1,"43,668","43,668.00"
43668,20191023,1,1,"43,668","43,668.00"
43667,20191022,1,1,"43,667","43,667.00"
43666,20191022,1,1,"43,666","43,666.00"
43665,20191025,1,1,"43,665","43,665.00"
43662,20191025,1,1,"43,662","43,662.00"
43661,20191023,1,1,"43,661","43,661.00"
43658,20191026,1,1,"43,658","43,658.00"
43657,20191022,1,1,"43,657","43,657.00"
43655,20191020,1,1,"43,655","43,655.00"
43654,20191023,1,1,"43,654","43,654.00"
43654,20191024,1,1,"43,654","43,654.00"
43654,20191026,1,1,"43,654","43,654.00"
43652,20191025,1,1,"43,652","43,652.00"
43651,20191024,1,1,"43,651","43,651.00"
43646,20191021,1,1,"43,646","43,646.00"
43646,20191025,1,1,"43,646","43,646.00"
43645,20191020,1,1,"43,645","43,645.00"
43645,20191021,1,1,"43,645","43,645.00"
43643,20191023,1,1,"43,643","43,643.00"
43641,20191022,1,1,"43,641","43,641.00"
43639,20191021,1,1,"43,639","43,639.00"
43639,20191022,1,1,"43,639","43,639.00"
43639,20191024,1,1,"43,639","43,639.00"
43638,20191023,1,1,"43,638","43,638.00"
43638,20191026,1,1,"43,638","43,638.00"
43637,20191024,1,1,"43,637","43,637.00"
43635,20191025,1,1,"43,635","43,635.00"
43633,20191023,1,1,"43,633","43,633.00"
43629,20191022,1,1,"43,629","43,629.00"
43629,20191025,1,1,"43,629","43,629.00"
43626,20191020,1,1,"43,626","43,626.00"
43626,20191026,1,1,"43,626","43,626.00"
43625,20191020,1,1,"43,625","43,625.00"
43625,20191022,1,1,"43,625","43,625.00"
43625,20191025,1,1,"43,625","43,625.00"
43621,20191021,1,1,"43,621","43,621.00"
43619,20191022,1,1,"43,619","43,619.00"
43617,20191022,1,1,"43,617","43,617.00"
43615,20191021,1,1,"43,615","43,615.00"
43613,20191021,1,1,"43,613","43,613.00"
43607,20191022,1,1,"43,607","43,607.00"
43607,20191023,1,1,"43,607","43,607.00"
43602,20191024,1,1,"43,602","43,602.00"
43600,20191023,1,1,"43,600","43,600.00"
43600,20191024,1,1,"43,600","43,600.00"
43600,20191025,1,1,"43,600","43,600.00"
43600,20191026,1,1,"43,600","43,600.00"
43599,20191024,1,1,"43,599","43,599.00"
43594,20191020,1,1,"43,594","43,594.00"
43589,20191025,1,1,"43,589","43,589.00"
43588,20191023,1,1,"43,588","43,588.00"
43588,20191025,1,1,"43,588","43,588.00"
43586,20191021,1,1,"43,586","43,586.00"
43586,20191026,1,1,"43,586","43,586.00"
43585,20191021,1,1,"43,585","43,585.00"
43583,20191022,1,1,"43,583","43,583.00"
43580,20191021,1,1,"43,580","43,580.00"
43579,20191025,1,1,"43,579","43,579.00"
43577,20191024,1,1,"43,577","43,577.00"
43574,20191022,1,1,"43,574","43,574.00"
43574,20191024,1,1,"43,574","43,574.00"
43574,20191025,1,1,"43,574","43,574.00"
43574,20191026,1,1,"43,574","43,574.00"
43572,20191020,1,1,"43,572","43,572.00"
43571,20191024,1,1,"43,571","43,571.00"
43571,20191025,1,1,"43,571","43,571.00"
43570,20191024,1,1,"43,570","43,570.00"
43570,20191025,1,1,"43,570","43,570.00"
43569,20191024,1,1,"43,569","43,569.00"
43569,20191026,1,1,"43,569","43,569.00"
43568,20191021,1,1,"43,568","43,568.00"
43568,20191024,1,1,"43,568","43,568.00"
43568,20191025,1,1,"43,568","43,568.00"
43565,20191025,1,1,"43,565","43,565.00"
43564,20191021,1,1,"43,564","43,564.00"
43563,20191025,1,1,"43,563","43,563.00"
43561,20191023,1,1,"43,561","43,561.00"
43556,20191021,1,1,"43,556","43,556.00"
43556,20191025,1,1,"43,556","43,556.00"
43554,20191021,1,1,"43,554","43,554.00"
43554,20191023,1,1,"43,554","43,554.00"
43551,20191025,1,1,"43,551","43,551.00"
43548,20191020,1,1,"43,548","43,548.00"
43547,20191020,1,1,"43,547","43,547.00"
43547,20191021,1,1,"43,547","43,547.00"
43547,20191022,1,1,"43,547","43,547.00"
43546,20191020,1,1,"43,546","43,546.00"
43545,20191020,1,1,"43,545","43,545.00"
43540,20191024,1,1,"43,540","43,540.00"
43539,20191021,1,1,"43,539","43,539.00"
43539,20191025,1,1,"43,539","43,539.00"
43536,20191021,1,1,"43,536","43,536.00"
43535,20191022,1,1,"43,535","43,535.00"
43535,20191025,1,1,"43,535","43,535.00"
43534,20191023,1,1,"43,534","43,534.00"
43530,20191021,1,1,"43,530","43,530.00"
43292,20191022,1,1,"43,292","43,292.00"
43292,20191024,1,1,"43,292","43,292.00"
42870,20191021,1,1,"42,870","42,870.00"
42854,20191023,1,1,"42,854","42,854.00"
5354,20191025,8,3,"42,832","5,354.00"
42822,20191024,1,1,"42,822","42,822.00"
42786,20191023,1,1,"42,786","42,786.00"
42762,20191024,1,1,"42,762","42,762.00"
42692,20191026,1,1,"42,692","42,692.00"
42528,20191021,1,1,"42,528","42,528.00"
42528,20191022,1,1,"42,528","42,528.00"
42511,20191024,1,1,"42,511","42,511.00"
42450,20191021,1,1,"42,450","42,450.00"
42448,20191024,1,1,"42,448","42,448.00"
21109,20191020,2,2,"42,218","21,109.00"
21109,20191023,2,1,"42,218","21,109.00"
42076,20191022,1,1,"42,076","42,076.00"
42076,20191024,1,1,"42,076","42,076.00"
42071,20191021,1,1,"42,071","42,071.00"
42068,20191021,1,1,"42,068","42,068.00"
42062,20191020,1,1,"42,062","42,062.00"
42005,20191026,1,1,"42,005","42,005.00"
42002,20191023,1,1,"42,002","42,002.00"
42002,20191024,1,1,"42,002","42,002.00"
42002,20191026,1,1,"42,002","42,002.00"
41762,20191024,1,1,"41,762","41,762.00"
41739,20191020,1,1,"41,739","41,739.00"
8346,20191020,5,2,"41,730","8,346.00"
41662,20191026,1,1,"41,662","41,662.00"
41536,20191025,1,1,"41,536","41,536.00"
41515,20191022,1,1,"41,515","41,515.00"
41515,20191023,1,1,"41,515","41,515.00"
41515,20191024,1,1,"41,515","41,515.00"
41515,20191025,1,1,"41,515","41,515.00"
41500,20191020,1,1,"41,500","41,500.00"
41500,20191023,1,1,"41,500","41,500.00"
41500,20191024,1,1,"41,500","41,500.00"
41385,20191020,1,1,"41,385","41,385.00"
41385,20191022,1,1,"41,385","41,385.00"
41352,20191021,1,1,"41,352","41,352.00"
20656,20191026,2,2,"41,312","20,656.00"
41246,20191025,1,1,"41,246","41,246.00"
40487,20191020,1,1,"40,487","40,487.00"
40351,20191024,1,1,"40,351","40,351.00"
40144,20191020,1,1,"40,144","40,144.00"
40064,20191021,1,1,"40,064","40,064.00"
40006,20191020,1,1,"40,006","40,006.00"
40006,20191021,1,1,"40,006","40,006.00"
40006,20191025,1,1,"40,006","40,006.00"
39776,20191021,1,1,"39,776","39,776.00"
9910,20191022,4,3,"39,640","9,910.00"
39545,20191026,1,1,"39,545","39,545.00"
39474,20191023,1,1,"39,474","39,474.00"
39391,20191026,1,1,"39,391","39,391.00"
39242,20191020,1,1,"39,242","39,242.00"
39097,20191025,1,1,"39,097","39,097.00"
39077,20191021,1,1,"39,077","39,077.00"
39036,20191025,1,1,"39,036","39,036.00"
38995,20191020,1,1,"38,995","38,995.00"
38993,20191020,1,1,"38,993","38,993.00"
38891,20191023,1,1,"38,891","38,891.00"
38838,20191023,1,1,"38,838","38,838.00"
38783,20191024,1,1,"38,783","38,783.00"
7734,20191021,5,2,"38,670","7,734.00"
38657,20191022,1,1,"38,657","38,657.00"
7722,20191020,5,4,"38,610","7,722.00"
19256,20191020,2,1,"38,512","19,256.00"
38498,20191020,1,1,"38,498","38,498.00"
38392,20191020,1,1,"38,392","38,392.00"
38364,20191020,1,1,"38,364","38,364.00"
38283,20191022,1,1,"38,283","38,283.00"
38033,20191022,1,1,"38,033","38,033.00"
37963,20191024,1,1,"37,963","37,963.00"
37928,20191022,1,1,"37,928","37,928.00"
37928,20191023,1,1,"37,928","37,928.00"
37920,20191024,1,1,"37,920","37,920.00"
37865,20191020,1,1,"37,865","37,865.00"
37865,20191022,1,1,"37,865","37,865.00"
37494,20191021,1,1,"37,494","37,494.00"
37406,20191021,1,1,"37,406","37,406.00"
37406,20191022,1,1,"37,406","37,406.00"
37406,20191024,1,1,"37,406","37,406.00"
37259,20191025,1,1,"37,259","37,259.00"
18583,20191021,2,2,"37,166","18,583.00"
37023,20191022,1,1,"37,023","37,023.00"
36999,20191025,1,1,"36,999","36,999.00"
36910,20191024,1,1,"36,910","36,910.00"
36910,20191025,1,1,"36,910","36,910.00"
36903,20191026,1,1,"36,903","36,903.00"
36862,20191024,1,1,"36,862","36,862.00"
18390,20191022,2,2,"36,780","18,390.00"
36698,20191024,1,1,"36,698","36,698.00"
9173,20191024,4,3,"36,692","9,173.00"
36617,20191021,1,1,"36,617","36,617.00"
36487,20191024,1,1,"36,487","36,487.00"
36414,20191020,1,1,"36,414","36,414.00"
36414,20191021,1,1,"36,414","36,414.00"
36400,20191024,1,1,"36,400","36,400.00"
36400,20191025,1,1,"36,400","36,400.00"
36400,20191026,1,1,"36,400","36,400.00"
36394,20191020,1,1,"36,394","36,394.00"
36383,20191025,1,1,"36,383","36,383.00"
36246,20191020,1,1,"36,246","36,246.00"
36237,20191022,1,1,"36,237","36,237.00"
36237,20191024,1,1,"36,237","36,237.00"
36237,20191026,1,1,"36,237","36,237.00"
36225,20191025,1,1,"36,225","36,225.00"
36095,20191024,1,1,"36,095","36,095.00"
18040,20191020,2,1,"36,080","18,040.00"
36027,20191026,1,1,"36,027","36,027.00"
17985,20191020,2,2,"35,970","17,985.00"
35961,20191026,1,1,"35,961","35,961.00"
17953,20191022,2,2,"35,906","17,953.00"
35887,20191024,1,1,"35,887","35,887.00"
35887,20191025,1,1,"35,887","35,887.00"
35796,20191021,1,1,"35,796","35,796.00"
35786,20191024,1,1,"35,786","35,786.00"
35759,20191022,1,1,"35,759","35,759.00"
35717,20191026,1,1,"35,717","35,717.00"
35678,20191021,1,1,"35,678","35,678.00"
35678,20191022,1,1,"35,678","35,678.00"
35661,20191022,1,1,"35,661","35,661.00"
35648,20191022,1,1,"35,648","35,648.00"
35524,20191020,1,1,"35,524","35,524.00"
35460,20191022,1,1,"35,460","35,460.00"
35450,20191020,1,1,"35,450","35,450.00"
35450,20191022,1,1,"35,450","35,450.00"
35427,20191020,1,1,"35,427","35,427.00"
35377,20191020,1,1,"35,377","35,377.00"
35308,20191025,1,1,"35,308","35,308.00"
35248,20191021,1,1,"35,248","35,248.00"
35166,20191026,1,1,"35,166","35,166.00"
35149,20191020,1,1,"35,149","35,149.00"
35149,20191025,1,1,"35,149","35,149.00"
35115,20191024,1,1,"35,115","35,115.00"
17552,20191026,2,2,"35,104","17,552.00"
35083,20191020,1,1,"35,083","35,083.00"
35083,20191021,1,1,"35,083","35,083.00"
35083,20191024,1,1,"35,083","35,083.00"
35083,20191025,1,1,"35,083","35,083.00"
35072,20191024,1,1,"35,072","35,072.00"
35066,20191024,1,1,"35,066","35,066.00"
35063,20191024,1,1,"35,063","35,063.00"
35063,20191025,1,1,"35,063","35,063.00"
17524,20191021,2,2,"35,048","17,524.00"
35040,20191022,1,1,"35,040","35,040.00"
35017,20191026,1,1,"35,017","35,017.00"
34633,20191022,1,1,"34,633","34,633.00"
34574,20191021,1,1,"34,574","34,574.00"
17234,20191022,2,2,"34,468","17,234.00"
34405,20191021,1,1,"34,405","34,405.00"
34405,20191024,1,1,"34,405","34,405.00"
34405,20191026,1,1,"34,405","34,405.00"
34400,20191022,1,1,"34,400","34,400.00"
34302,20191020,1,1,"34,302","34,302.00"
34302,20191021,1,1,"34,302","34,302.00"
34302,20191024,1,1,"34,302","34,302.00"
34302,20191025,1,1,"34,302","34,302.00"
34205,20191022,1,1,"34,205","34,205.00"
34205,20191024,1,1,"34,205","34,205.00"
33966,20191020,1,1,"33,966","33,966.00"
33893,20191022,1,1,"33,893","33,893.00"
33893,20191025,1,1,"33,893","33,893.00"
33848,20191023,1,1,"33,848","33,848.00"
33842,20191020,1,1,"33,842","33,842.00"
33809,20191023,1,1,"33,809","33,809.00"
33784,20191021,1,1,"33,784","33,784.00"
6745,20191024,5,5,"33,725","6,745.00"
33719,20191022,1,1,"33,719","33,719.00"
16846,20191024,2,1,"33,692","16,846.00"
33671,20191021,1,1,"33,671","33,671.00"
6729,20191020,5,3,"33,645","6,729.00"
33581,20191025,1,1,"33,581","33,581.00"
33528,20191024,1,1,"33,528","33,528.00"
33519,20191025,1,1,"33,519","33,519.00"
16753,20191026,2,2,"33,506","16,753.00"
33505,20191026,1,1,"33,505","33,505.00"
33406,20191022,1,1,"33,406","33,406.00"
33297,20191023,1,1,"33,297","33,297.00"
11070,20191026,3,2,"33,210","11,070.00"
33203,20191021,1,1,"33,203","33,203.00"
33175,20191024,1,1,"33,175","33,175.00"
33036,20191022,1,1,"33,036","33,036.00"
33016,20191026,1,1,"33,016","33,016.00"
33015,20191022,1,1,"33,015","33,015.00"
33002,20191021,1,1,"33,002","33,002.00"
33002,20191024,1,1,"33,002","33,002.00"
33002,20191025,1,1,"33,002","33,002.00"
32976,20191025,1,1,"32,976","32,976.00"
32970,20191024,1,1,"32,970","32,970.00"
32872,20191020,1,1,"32,872","32,872.00"
32872,20191021,1,1,"32,872","32,872.00"
32872,20191023,1,1,"32,872","32,872.00"
32768,20191020,1,1,"32,768","32,768.00"
32759,20191024,1,1,"32,759","32,759.00"
32753,20191021,1,1,"32,753","32,753.00"
32751,20191020,1,1,"32,751","32,751.00"
32751,20191021,1,1,"32,751","32,751.00"
32751,20191023,1,1,"32,751","32,751.00"
16371,20191021,2,2,"32,742","16,371.00"
16371,20191024,2,1,"32,742","16,371.00"
32724,20191026,1,1,"32,724","32,724.00"
5449,20191022,6,3,"32,694","5,449.00"
32677,20191026,1,1,"32,677","32,677.00"
32646,20191020,1,1,"32,646","32,646.00"
32624,20191024,1,1,"32,624","32,624.00"
32600,20191021,1,1,"32,600","32,600.00"
32588,20191025,1,1,"32,588","32,588.00"
32580,20191020,1,1,"32,580","32,580.00"
32575,20191022,1,1,"32,575","32,575.00"
32575,20191024,1,1,"32,575","32,575.00"
32575,20191025,1,1,"32,575","32,575.00"
32529,20191025,1,1,"32,529","32,529.00"
16262,20191020,2,1,"32,524","16,262.00"
32509,20191020,1,1,"32,509","32,509.00"
16247,20191022,2,2,"32,494","16,247.00"
32427,20191024,1,1,"32,427","32,427.00"
16101,20191024,2,2,"32,202","16,101.00"
32144,20191025,1,1,"32,144","32,144.00"
32127,20191025,1,1,"32,127","32,127.00"
32023,20191024,1,1,"32,023","32,023.00"
32011,20191022,1,1,"32,011","32,011.00"
6393,20191026,5,3,"31,965","6,393.00"
15977,20191025,2,1,"31,954","15,977.00"
31907,20191025,1,1,"31,907","31,907.00"
31895,20191024,1,1,"31,895","31,895.00"
15943,20191022,2,1,"31,886","15,943.00"
31860,20191022,1,1,"31,860","31,860.00"
31860,20191024,1,1,"31,860","31,860.00"
31852,20191023,1,1,"31,852","31,852.00"
31820,20191024,1,1,"31,820","31,820.00"
6363,20191024,5,3,"31,815","6,363.00"
31813,20191024,1,1,"31,813","31,813.00"
31723,20191021,1,1,"31,723","31,723.00"
31690,20191022,1,1,"31,690","31,690.00"
31688,20191020,1,1,"31,688","31,688.00"
31687,20191020,1,1,"31,687","31,687.00"
31579,20191023,1,1,"31,579","31,579.00"
31468,20191022,1,1,"31,468","31,468.00"
31332,20191024,1,1,"31,332","31,332.00"
15648,20191024,2,2,"31,296","15,648.00"
15644,20191022,2,2,"31,288","15,644.00"
31259,20191021,1,1,"31,259","31,259.00"
31242,20191021,1,1,"31,242","31,242.00"
31214,20191023,1,1,"31,214","31,214.00"
15588,20191025,2,1,"31,176","15,588.00"
15572,20191020,2,2,"31,144","15,572.00"
31053,20191024,1,1,"31,053","31,053.00"
31019,20191026,1,1,"31,019","31,019.00"
15507,20191026,2,2,"31,014","15,507.00"
31000,20191026,1,1,"31,000","31,000.00"
15474,20191025,2,1,"30,948","15,474.00"
30899,20191024,1,1,"30,899","30,899.00"
15416,20191021,2,2,"30,832","15,416.00"
30826,20191024,1,1,"30,826","30,826.00"
30801,20191021,1,1,"30,801","30,801.00"
30798,20191024,1,1,"30,798","30,798.00"
30779,20191026,1,1,"30,779","30,779.00"
7685,20191025,4,4,"30,740","7,685.00"
30710,20191021,1,1,"30,710","30,710.00"
30705,20191021,1,1,"30,705","30,705.00"
10231,20191023,3,1,"30,693","10,231.00"
30686,20191024,1,1,"30,686","30,686.00"
30680,20191025,1,1,"30,680","30,680.00"
15333,20191026,2,1,"30,666","15,333.00"
30656,20191024,1,1,"30,656","30,656.00"
30641,20191021,1,1,"30,641","30,641.00"
30641,20191025,1,1,"30,641","30,641.00"
30625,20191020,1,1,"30,625","30,625.00"
30620,20191022,1,1,"30,620","30,620.00"
30620,20191023,1,1,"30,620","30,620.00"
30617,20191021,1,1,"30,617","30,617.00"
30609,20191024,1,1,"30,609","30,609.00"
7649,20191020,4,2,"30,596","7,649.00"
30579,20191025,1,1,"30,579","30,579.00"
30526,20191025,1,1,"30,526","30,526.00"
30515,20191022,1,1,"30,515","30,515.00"
30515,20191024,1,1,"30,515","30,515.00"
30501,20191023,1,1,"30,501","30,501.00"
30501,20191025,1,1,"30,501","30,501.00"
30501,20191026,1,1,"30,501","30,501.00"
30451,20191025,1,1,"30,451","30,451.00"
15222,20191026,2,2,"30,444","15,222.00"
30430,20191024,1,1,"30,430","30,430.00"
30409,20191020,1,1,"30,409","30,409.00"
30402,20191020,1,1,"30,402","30,402.00"
15192,20191025,2,2,"30,384","15,192.00"
15187,20191023,2,1,"30,374","15,187.00"
15187,20191025,2,1,"30,374","15,187.00"
30370,20191020,1,1,"30,370","30,370.00"
30364,20191025,1,1,"30,364","30,364.00"
15178,20191024,2,2,"30,356","15,178.00"
15166,20191020,2,2,"30,332","15,166.00"
30319,20191022,1,1,"30,319","30,319.00"
15156,20191025,2,2,"30,312","15,156.00"
30298,20191022,1,1,"30,298","30,298.00"
30263,20191024,1,1,"30,263","30,263.00"
30252,20191021,1,1,"30,252","30,252.00"
30244,20191020,1,1,"30,244","30,244.00"
30244,20191021,1,1,"30,244","30,244.00"
30240,20191024,1,1,"30,240","30,240.00"
30233,20191021,1,1,"30,233","30,233.00"
15116,20191020,2,2,"30,232","15,116.00"
15116,20191026,2,2,"30,232","15,116.00"
15090,20191025,2,1,"30,180","15,090.00"
30160,20191024,1,1,"30,160","30,160.00"
30154,20191020,1,1,"30,154","30,154.00"
15067,20191020,2,1,"30,134","15,067.00"
30133,20191020,1,1,"30,133","30,133.00"
30133,20191023,1,1,"30,133","30,133.00"
30133,20191024,1,1,"30,133","30,133.00"
30131,20191024,1,1,"30,131","30,131.00"
30114,20191023,1,1,"30,114","30,114.00"
30114,20191025,1,1,"30,114","30,114.00"
30110,20191024,1,1,"30,110","30,110.00"
15050,20191020,2,2,"30,100","15,050.00"
30094,20191021,1,1,"30,094","30,094.00"
30094,20191024,1,1,"30,094","30,094.00"
15041,20191023,2,1,"30,082","15,041.00"
30057,20191025,1,1,"30,057","30,057.00"
30051,20191023,1,1,"30,051","30,051.00"
30050,20191020,1,1,"30,050","30,050.00"
30050,20191022,1,1,"30,050","30,050.00"
30050,20191025,1,1,"30,050","30,050.00"
15018,20191021,2,2,"30,036","15,018.00"
15017,20191022,2,2,"30,034","15,017.00"
30022,20191025,1,1,"30,022","30,022.00"
30018,20191020,1,1,"30,018","30,018.00"
30018,20191022,1,1,"30,018","30,018.00"
30018,20191025,1,1,"30,018","30,018.00"
30018,20191026,1,1,"30,018","30,018.00"
15008,20191021,2,2,"30,016","15,008.00"
30014,20191026,1,1,"30,014","30,014.00"
29983,20191025,1,1,"29,983","29,983.00"
29960,20191026,1,1,"29,960","29,960.00"
29954,20191022,1,1,"29,954","29,954.00"
29954,20191024,1,1,"29,954","29,954.00"
29954,20191026,1,1,"29,954","29,954.00"
29953,20191025,1,1,"29,953","29,953.00"
29949,20191021,1,1,"29,949","29,949.00"
29949,20191023,1,1,"29,949","29,949.00"
29948,20191020,1,1,"29,948","29,948.00"
29948,20191025,1,1,"29,948","29,948.00"
14972,20191025,2,1,"29,944","14,972.00"
29940,20191021,1,1,"29,940","29,940.00"
29940,20191022,1,1,"29,940","29,940.00"
29921,20191023,1,1,"29,921","29,921.00"
29920,20191022,1,1,"29,920","29,920.00"
29887,20191022,1,1,"29,887","29,887.00"
29887,20191025,1,1,"29,887","29,887.00"
29871,20191022,1,1,"29,871","29,871.00"
29871,20191023,1,1,"29,871","29,871.00"
14930,20191023,2,1,"29,860","14,930.00"
14930,20191026,2,1,"29,860","14,930.00"
29860,20191026,1,1,"29,860","29,860.00"
14929,20191024,2,1,"29,858","14,929.00"
29857,20191025,1,1,"29,857","29,857.00"
29833,20191024,1,1,"29,833","29,833.00"
29829,20191021,1,1,"29,829","29,829.00"
29829,20191023,1,1,"29,829","29,829.00"
29829,20191024,1,1,"29,829","29,829.00"
29829,20191025,1,1,"29,829","29,829.00"
29790,20191022,1,1,"29,790","29,790.00"
29790,20191026,1,1,"29,790","29,790.00"
14892,20191020,2,2,"29,784","14,892.00"
14892,20191023,2,2,"29,784","14,892.00"
14883,20191025,2,1,"29,766","14,883.00"
29764,20191022,1,1,"29,764","29,764.00"
29752,20191020,1,1,"29,752","29,752.00"
9916,20191025,3,1,"29,748","9,916.00"
29744,20191025,1,1,"29,744","29,744.00"
14870,20191025,2,2,"29,740","14,870.00"
14868,20191022,2,2,"29,736","14,868.00"
14867,20191020,2,2,"29,734","14,867.00"
29729,20191026,1,1,"29,729","29,729.00"
29727,20191022,1,1,"29,727","29,727.00"
14863,20191022,2,1,"29,726","14,863.00"
29726,20191022,1,1,"29,726","29,726.00"
29713,20191023,1,1,"29,713","29,713.00"
14855,20191022,2,2,"29,710","14,855.00"
29709,20191025,1,1,"29,709","29,709.00"
29707,20191020,1,1,"29,707","29,707.00"
29706,20191020,1,1,"29,706","29,706.00"
14851,20191023,2,1,"29,702","14,851.00"
14846,20191024,2,1,"29,692","14,846.00"
29687,20191021,1,1,"29,687","29,687.00"
29680,20191026,1,1,"29,680","29,680.00"
29672,20191025,1,1,"29,672","29,672.00"
29662,20191020,1,1,"29,662","29,662.00"
14822,20191026,2,1,"29,644","14,822.00"
14820,20191023,2,2,"29,640","14,820.00"
29623,20191023,1,1,"29,623","29,623.00"
29613,20191020,1,1,"29,613","29,613.00"
14804,20191021,2,2,"29,608","14,804.00"
14800,20191020,2,2,"29,600","14,800.00"
14792,20191022,2,2,"29,584","14,792.00"
14792,20191023,2,2,"29,584","14,792.00"
14791,20191024,2,1,"29,582","14,791.00"
29575,20191022,1,1,"29,575","29,575.00"
29575,20191023,1,1,"29,575","29,575.00"
29561,20191023,1,1,"29,561","29,561.00"
29557,20191024,1,1,"29,557","29,557.00"
29551,20191022,1,1,"29,551","29,551.00"
29551,20191024,1,1,"29,551","29,551.00"
14768,20191021,2,2,"29,536","14,768.00"
29522,20191022,1,1,"29,522","29,522.00"
29509,20191024,1,1,"29,509","29,509.00"
14744,20191021,2,1,"29,488","14,744.00"
14744,20191023,2,2,"29,488","14,744.00"
29486,20191026,1,1,"29,486","29,486.00"
29477,20191025,1,1,"29,477","29,477.00"
29467,20191023,1,1,"29,467","29,467.00"
29445,20191025,1,1,"29,445","29,445.00"
14721,20191025,2,1,"29,442","14,721.00"
14717,20191020,2,2,"29,434","14,717.00"
14717,20191024,2,1,"29,434","14,717.00"
29430,20191022,1,1,"29,430","29,430.00"
29421,20191024,1,1,"29,421","29,421.00"
14708,20191023,2,1,"29,416","14,708.00"
7354,20191023,4,2,"29,416","7,354.00"
14705,20191021,2,2,"29,410","14,705.00"
29400,20191024,1,1,"29,400","29,400.00"
29400,20191025,1,1,"29,400","29,400.00"
29399,20191022,1,1,"29,399","29,399.00"
29397,20191022,1,1,"29,397","29,397.00"
14698,20191022,2,2,"29,396","14,698.00"
29396,20191026,1,1,"29,396","29,396.00"
29389,20191026,1,1,"29,389","29,389.00"
14688,20191024,2,1,"29,376","14,688.00"
29372,20191020,1,1,"29,372","29,372.00"
14685,20191020,2,1,"29,370","14,685.00"
14681,20191026,2,2,"29,362","14,681.00"
14675,20191024,2,2,"29,350","14,675.00"
29344,20191025,1,1,"29,344","29,344.00"
29331,20191023,1,1,"29,331","29,331.00"
29331,20191024,1,1,"29,331","29,331.00"
29331,20191025,1,1,"29,331","29,331.00"
29329,20191020,1,1,"29,329","29,329.00"
29329,20191022,1,1,"29,329","29,329.00"
29329,20191024,1,1,"29,329","29,329.00"
29310,20191026,1,1,"29,310","29,310.00"
29302,20191020,1,1,"29,302","29,302.00"
29294,20191021,1,1,"29,294","29,294.00"
29289,20191022,1,1,"29,289","29,289.00"
29289,20191023,1,1,"29,289","29,289.00"
29275,20191020,1,1,"29,275","29,275.00"
29275,20191021,1,1,"29,275","29,275.00"
29263,20191025,1,1,"29,263","29,263.00"
29247,20191024,1,1,"29,247","29,247.00"
29241,20191025,1,1,"29,241","29,241.00"
29235,20191026,1,1,"29,235","29,235.00"
29207,20191025,1,1,"29,207","29,207.00"
